以来	62
法律	62
位	62
前	61
部门	61
提供	61
任务	61
科技	61
现在	60
研究	60
之间	60
被	60
增长	59
措施	59
信息	59
第一	59
维护	59
具有	59
用	58
重视	58
开放	57
华	57
科学	57
台独	57
名	57
现代化	57
充分	56
据	56
西藏	56
重大	56
调整	56
开展	56
作出	56
反对	56
朝鲜	55
条件	55
监督	55
访	54
交流	54
群众	54
内	54
条	53
人员	53
立场	53
得到	53
全面	52
系统	52
因此	52
任何	52
武器	52
人大	52
了解	51
中共	51
基本	51
联合国	51
采取	51
目标	51
五	51
力量	51
金融	50
公司	50
意见	50
事业	50
可能	50
出现	50
经贸	49
结构	49
看	49
这样	49
部分	49
水平	49
俄罗斯	49
几	48
该	48
投资	48
事实	48
再	48
曾	48
台	47
给	47
资源	47
斗争	47
得	47
体制	47
级	47
联合	47
未来	47
事件	46
一定	46
改善	46
但是	46
作	46
只有	46
完全	46
许多	46
成功	46
过	46
李鹏	46
财政	46
开始	45
分裂	45
行动	45
未	45
理论	45
十分	45
应该	45
中华	44
主权	44
保障	44
国防	44
存在	44
仍	44
能力	44
由于	44
学习	44
利用	43
变化	43
关于	43
近	43
军队	43
讲话	43
规定	43
民主	43
加快	43
人士	43
势力	43
良好	43
谈判	42
出	42
当前	42
高度	42
人们	42
进入	42
生产	42
表明	42
包括	42
亚洲	41
保护	41
中方	41
官员	41
生活	41
克林顿	41
发挥	41
推进	41
严重	40
它	40
发表	40
加入	40
亿	40
起	40
邪教	40
作战	39
届	39
农业	39
朱镕基	39
会谈	39
质量	39
一切	39
直接	39
实践	39
应当	39
小	39
友谊	38
去	38
重点	38
部队	38
增加	38
电	38
元	38
意义	38
期间	38
处理	37
进程	37
更加	37
讲	37
认识	37
创新	37
对话	37
国内	37
随着	37
今后	37
做	37
人才	37
看到	37
对外	37
其中	36
产业	36
责任	36
或	36
印度	36
正确	36
实际	36
却	36
大会	36
美方	36
特别是	36
态度	36
地位	36
其他	36
坚决	36
二	35
一直	35
内容	35
关键	35
至	35
同志	35
外交	35
领土	35
参加	35
阶段	35
每	34
成果	34
深刻	34
事	34
完善	34
国民	34
让	34
深入	34
国有	34
产生	34
挑战	34
而且	34
始终	33
传统	33
则	33
之一	33
面临	33
结束	33
因为	33
受到	33
工程	33
条约	33
依法	33
装备	33
农村	33
为了	33
手段	33
制定	33
总理	33
不仅	33
共识	33
时期	33
人类	33
机关	33
先进	33
过去	33
会见	33
共产党	32
专家	32
李登辉	32
朝	32
十五	32
接受	32
出口	32
以及	32
农民	32
保证	32
形式	32
贯彻	32
什么	32
修改	32
不同	32
过程	32
正在	32
落实	32
根据	31
防御	31
协议	31
中心	31
组成	31
马克思主义	31
比	31
时代	31
感谢	31
对于	31
长期	31
欢迎	31
贡献	31
地方	31
经验	31
网络	31
天	31
报告	31
甚至	31
方向	30
认真	30
相互	30
陈水扁	30
带来	30
第二	30
竞争	30
报道	30
形成	30
原因	30
美军	30
方针	30
创造	30
委员会	30
非常	30
国务院	30
强烈	30
上海	30
服务	30
增强	30
局势	29
美元	29
方式	29
执行	29
部署	29
自	29
交换	29
会晤	29
愿	29
中东	29
最终	29
机遇	29
平等	29
交往	29
之后	29
宣传	29
承认	29
进步	29
广泛	28
机构	28
完成	28
符合	28
分子	28
造成	28
广大	28
新闻	28
经营	28
经过	28
单位	28
称	28
打击	28
改变	28
实行	28
有效	28
明显	28
发展中	28
首先	28
资金	28
达成	27
力度	27
宗教	27
制	27
有利于	27
省	27
伙伴	27
出席	27
是否	27
搞	27
机制	27
江	27
表现	27
困难	27
主张	27
受	27
因素	27
面对	27
如	27
能够	27
想	26
相信	26
使用	26
钱其琛	26
你	26
胡锦涛	26
结果	26
朱	26
建议	26
所谓	26
四	26
亚酞	26
准备	26
英国	26
趋势	26
体现	26
犯罪	26
行为	26
时间	26
还是	26
深化	26
素质	26
首	25
问	25
外国	25
飞机	25
非	25
加大	25
代表团	25
感到	25
媒体	25
全球化	25
打	25
接触	25
既	25
选择	25
全球	25
新华社	25
起来	25
西方	25
核心	25
同胞	25
家	24
议会	24
双边	24
注意	24
占	24
范围	24
近年	24
全体	24
独立	24
革命	24
宣布	24
成立	24
演习	24
事务	24
权利	24
里	24
常委会	24
如何	24
健康	24
达到	24
适应	24
公开	24
目的	24
大学	24
无	24
参与	23
冷战	23
收入	23
高兴	23
来自	23
间	23
共	23
巨大	23
成	23
此外	23
团结	23
切实	23
投入	23
具体	23
顺利	23
正式	23
第三	23
首脑	23
证明	23
现实	23
知识	23
极	23
越来越	23
海峡	23
给予	23
结合	23
程度	22
军	22
限制	22
报	22
威胁	22
进展	22
部长	22
比较	22
年代	22
三通	22
优势	22
关注	22
反	22
按照	22
逐步	22
指导	22
快速	22
批	22
介绍	22
她	22
现代	22
基地	22
说明	22
普京	22
委员	22
特点	22
驻	22
最近	22
最高	22
个人	22
批评	22
政协	22
特别	22
真正	21
总	21
半岛	21
较	21
势头	21
金字旁容基	21
繁荣	21
虽然	21
只要	21
状况	21
少数	21
上述	21
然而	21
持续	21
尊重	21
再次	21
负责	21
回答	21
合理	21
并不	21
委员长	21
民众	21
文明	21
走向	21
承诺	21
体系	21
所有	21
不过	21
增进	20
重申	20
成员	20
必要	20
经历	20
邀请	20
允许	20
大量	20
以上	20
走	20
集团	20
欧	20
韩国	20
重	20
李洪志	20
考虑	20
履行	20
生产力	20
那	20
产品	20
减少	20
干涉	20
建交	20
危机	20
银行	20
综合	20
万	20
一贯	20
令	20
外	20
意识	20
基层	20
帮助	20
水	19
集中	19
段	19
邓小平	19
召开	19
分别	19
如此	19
项目	19
以色列	19
行	19
矛盾	19
均	19
明确	19
粮食	19
另	19
破坏	19
全国	19
很多	19
达	19
谈	19
培养	19
就业	19
方	19
难以	19
标准	19
点	19
需求	19
针对	19
前进	19
越	19
现象	19
欧洲	19
发达	18
便	18
深	18
共和国	18
国会	18
决策	18
解放	18
规划	18
规模	18
此间	18
正常	18
北约	18
运用	18
有的	18
电子	18
对抗	18
系列	18
愿望	18
道路	18
确保	18
城市	18
必	18
欧盟	18
普遍	18
必然	18
不少	18
愿意	18
我军	18
讨论	18
整个	18
因	18
办法	18
预算	18
抓好	17
改造	17
严格	17
尽管	17
热情	17
做好	17
调查	17
伟大	17
巴勒斯坦	17
舆论	17
场	17
行政	17
工业	17
改进	17
绝对	17
获得	17
厦门	17
农产品	17
军售	17
理解	17
效益	17
古巴	17
整体	17
当	17
恢复	17
法院	17
放弃	17
靠	17
内政	17
检查	17
成效	17
大力	17
坚定	17
海军	17
关心	17
澳门	17
腐败	17
最后	17
奋斗	17
引起	17
上午	16
话	16
秩序	16
提案	16
训练	16
巩固	16
高层	16
当然	16
空军	16
十	16
首相	16
互利	16
突出	16
下午	16
赞赏	16
九	16
特色	16
王伟	16
论坛	16
政党	16
生命	16
发现	16
难	16
在内	16
充满	16
信任	16
第四	16
主题	16
新疆	16
巴	16
开	15
消除	15
站	15
前景	15
法制	15
复杂	15
从事	15
方法	15
入世	15
副主席	15
处	15
速度	15
层次	15
发言人	15
世贸	15
发射	15
路线	15
一样	15
代	15
各自	15
前提	15
探索	15
外长	15
贫困	15
向前	15
飞行	15
自身	15
制造	15
声明	15
审议	15
事情	15
快	15
早	15
族	15
党委	15
李岚清	15
八	15
华人	15
外交部	15
分析	15
重新	15
国务卿	15
鲍威尔	15
至今	15
以后	15
人口	15
呢	15
唐家璇	15
透露	15
霸权主义	15
国外	15
消费	14
推行	14
一再	14
党员	14
仍然	14
上台	14
资本	14
选举	14
人民币	14
侵略	14
培训	14
来到	14
空间	14
签署	14
予以	14
涉及	14
危险	14
伊拉克	14
吕秀莲	14
双	14
日益	14
小组	14
密切	14
遵守	14
反华	14
设施	14
侦察	14
当时	14
周年	14
联系	14
总书记	14
绝	14
冲突	14
公布	14
怎样	14
值得	14
当今	14
虽	14
阶级	14
满意	14
宪法	14
发言	14
呼吁	14
前途	14
下去	14
同意	14
丰富	14
追求	14
看法	14
言	14
完整	13
印	13
市	13
事故	13
行业	13
区域	13
压力	13
低	13
当地	13
公安	13
职能	13
自主	13
底	13
展开	13
连	13
半	13
反映	13
成就	13
负责人	13
法规	13
职责	13
差距	13
清醒	13
国民党	13
民进党	13
超过	13
外资	13
本质	13
件	13
突破	13
避免	13
立即	13
诚意	13
伊朗	13
相当	13
即	13
安理会	13
冲击	13
青少年	13
圆满	13
举	13
岁	13
相关	13
衷心	13
局面	13
历来	13
以下	13
这里	13
控制	13
有些	13
谈到	13
南	13
反应	13
反导	13
一致	13
统计	13
核武器	13
所以	13
像	13
生态	13
你们	13
实力	13
课题	13
无法	13
义务	13
彼此	13
缺乏	13
评价	13
司法	12
那些	12
步	12
海外	12
机会	12
紧张	12
飞行员	12
消息	12
迟浩田	12
财产	12
酞空	12
政权	12
转向	12
九五	12
考察	12
属于	12
书记	12
多数	12
会计	12
商业	12
教训	12
草案	12
法	12
健全	12
行径	12
即将	12
制约	12
制裁	12
所在	12
座谈会	12
沿海	12
大业	12
各界	12
有所	12
失败	12
经	12
问候	12
协调	12
支付	12
家庭	12
举措	12
高级	12
导致	12
错误	12
确定	12
性质	12
热烈	12
分歧	12
卫星	12
机场	12
抓住	12
自由	12
不管	12
吗	12
工资	12
停止	12
途径	12
依靠	12
北	12
客观	12
老	12
来说	12
批准	12
集体	12
标志	12
中国人	12
做法	12
几乎	12
某	12
一旦	11
初步	11
价格	11
需	11
学校	11
解释	11
治理	11
对方	11
紧密	11
据悉	11
观念	11
不懈	11
华侨	11
具备	11
购买	11
怎么	11
指挥	11
有利	11
宏观	11
县	11
迅速	11
意味	11
转达	11
强化	11
侵犯	11
唯一	11
元首	11
取消	11
科研	11
担心	11
当年	11
与会	11
期待	11
请	11
谁	11
尉健行	11
尚	11
赢得	11
面向	11
文章	11
祝贺	11
公报	11
约	11
论	11
按	11
武力	11
相应	11
严打	11
作风	11
今日	11
违反	11
拒绝	11
离开	11
商务	11
承担	11
主持	11
确实	11
官兵	11
平衡	11
决	11
显示	11
在于	11
大使	11
种种	11
持	11
消极	11
抓	11
大局	11
损害	11
出售	11
危害	11
类	11
风险	11
防止	11
副总理	11
竞争力	11
能源	11
权力	11
违法	11
朋友	11
特殊	11
障碍	11
睦邻	11
规范	11
先生	11
采访	11
就职	11
自治区	11
业务	11
大战	11
观点	11
警惕	11
设备	11
无疑	11
不满	11
做出	11
选拔	10
当选	10
奉行	10
属	10
历史性	10
动员	10
总体	10
军备	10
肯定	10
报导	10
伊	10
暴露	10
土地	10
酞平洋	10
电视	10
优惠	10
企图	10
硬	10
一道	10
全会	10
公里	10
强大	10
议员	10
右翼	10
协商	10
工人	10
同样	10
手	10
时候	10
毛泽东	10
告诉	10
民间	10
振兴	10
暴力	10
背景	10
议案	10
拥有	10
日前	10
明年	10
磋商	10
非洲	10
争取	10
清楚	10
民主党	10
年度	10
先进性	10
动力	10
程序	10
遭到	10
演练	10
视为	10
抵达	10
提升	10
成本	10
武装	10
回归	10
执政	10
搞好	10
空中	10
六	10
公正	10
那么	10
领空	10
平均	10
条例	10
亲切	10
见	10
案件	10
信念	10
赴	10
引发	10
之中	10
道德	10
成绩	10
非法	10
德国	10
越南	10
美国人	10
台北	10
英	10
出来	10
台商	10
遭受	10
国防部	10
规则	10
谋求	10
除	10
六月	10
中外	10
军方	10
把握	10
规律	10
前往	10
安排	10
攻击	10
任	10
台阶	10
敌人	10
看待	9
组建	9
刚刚	9
知	9
一系列	9
应用	9
若干	9
潜力	9
及时	9
战略性	9
外贸	9
构成	9
言论	9
遏制	9
跟	9
学者	9
走上	9
立法	9
自焚	9
公民	9
二十一	9
一行	9
决议	9
些	9
内部	9
乃至	9
收支	9
亚	9
院校	9
思路	9
成员国	9
昨天	9
真	9
您	9
能否	9
潜艇	9
为什么	9
艰苦	9
官方	9
阁下	9
现状	9
痴迷者	9
境内	9
无论	9
石油	9
海协	9
防范	9
东盟	9
说法	9
运行	9
理想	9
战术	9
维持	9
原来	9
思维	9
本人	9
二十	9
议长	9
有力	9
严峻	9
支	9
开拓	9
股票	9
来访	9
自然	9
重要性	9
负担	9
强	9
模式	9
换	9
强硬	9
角度	9
采用	9
章启月	9
研制	9
战线	9
典型	9
全部	9
培育	9
中亚	9
加剧	9
高等	9
亦	9
感情	9
路	9
将来	9
评论	9
番	9
发行	9
其次	9
年轻	9
一般	9
有限	9
内需	9
跨国	9
传媒	9
似乎	9
方案	9
党派	9
撞机	9
神圣	9
直	9
信心	9
参观	9
谈话	9
广东	9
马	9
者	9
竞选	9
初	9
侦察机	9
区	9
显然	9
财务	9
变	9
大选	9
近日	9
整治	8
明白	8
价值	8
指	8
从来	8
阐述	8
负面	8
十月	8
变成	8
妥善	8
人道主义	8
推向	8
见面	8
资产	8
居民	8
依然	8
认同	8
举办	8
主流	8
反腐败	8
政治局	8
韩	8
小康	8
新型	8
做到	8
文件	8
新加坡	8
竞赛	8
满足	8
演说	8
围绕	8
专项	8
时刻	8
委托	8
汇率	8
分配	8
面积	8
仅	8
物质	8
当天	8
导航	8
信仰	8
防空	8
依照	8
军机	8
出发	8
大胆	8
离	8
它们	8
思考	8
奥尔布赖特	8
裁军	8
多极化	8
外商	8
缓解	8
常委	8
至于	8
命运	8
编制	8
前所未有	8
众所周知	8
贷款	8
活跃	8
开幕	8
七一	8
表达	8
拥护	8
往往	8
隆重	8
若	8
不久	8
赤字	8
千	8
五月	8
克服	8
倍	8
公约	8
决心	8
品种	8
求	8
审计	8
起到	8
只是	8
那样	8
尽	8
道理	8
随后	8
设立	8
协助	8
研讨会	8
转变	8
处于	8
知道	8
频繁	8
成熟	8
迎接	8
七	8
战机	8
悠久	8
经常	8
句	8
当代	8
留下	8
巴基斯坦	8
引导	8
胜利	8
彻底	8
究竟	8
互信	8
往来	8
接待	8
毒品	8
岛	8
图谋	8
保卫	8
特区	8
依据	8
台海	8
失去	8
祝愿	8
对待	8
没	8
航天	8
配合	8
遇到	8
协作	8
自律	8
学生	8
其它	8
别人	8
缺	8
职工	8
省委	8
步伐	8
战	8
纲要	7
补充	7
防护	7
期	7
对策	7
合法	7
四月	7
听	7
哲学	7
专利	7
相对	7
呈现	7
案	7
布希	7
正常化	7
学科	7
面前	7
周边	7
队伍	7
领袖	7
保险	7
民营	7
言行	7
分割	7
严肃	7
长	7
白	7
尤其是	7
内地	7
中巴	7
如今	7
情报	7
朱邦造	7
调控	7
迄今	7
总值	7
山东	7
掌握	7
外来	7
党校	7
曾经	7
高原	7
信托	7
意大利	7
合资	7
长远	7
声称	7
吴邦国	7
青年	7
布莱尔	7
刺激	7
部	7
钱	7
即使	7
交	7
至少	7
军用	7
温家宝	7
律师	7
更为	7
形态	7
和解	7
潮流	7
落后	7
民事	7
参拜	7
统	7
进口	7
缓和	7
网站	7
谢长廷	7
互联网	7
具	7
套	7
体育	7
下来	7
协会	7
回应	7
策略	7
表述	7
分	7
核	7
客人	7
深深	7
东亚	7
注重	7
时报	7
干扰	7
写	7
捍卫	7
大门	7
话题	7
联盟	7
尽快	7
网	7
连续	7
上来	7
原	7
死	7
通讯社	7
任命	7
昨日	7
空袭	7
哪些	7
迎来	7
预计	7
行使	7
通信	7
抗议	7
张	7
劳动	7
破产	7
名义	7
型	7
协定	7
至关	7
干	7
除了	7
互访	7
总结	7
容易	7
奠定	7
从而	7
车	7
广播	7
招待会	7
优秀	7
纪律	7
愤慨	7
恶化	7
科索沃	7
办	7
下降	7
放	7
回到	7
恐怕	7
容	7
远	7
宣言	7
工业化	7
架	7
事项	7
适当	7
鼓吹	7
动摇	7
海关	7
白皮书	7
资本主义	7
战法	7
全球性	7
二月	7
艰巨	7
印象	7
伤亡	7
借鉴	7
北戴河	7
宝贵	7
权威	7
加深	7
纲领	7
市长	7
争端	7
某些	7
大家	7
着重	7
活力	7
尊严	7
交通	7
泰	7
白宫	7
跨越	7
印尼	7
华盛顿	7
开辟	7
东西	7
无论是	6
场所	6
货币	6
户	6
灾害	6
推广	6
意志	6
灾难	6
藏	6
状态	6
严厉	6
工作者	6
军区	6
信息化	6
并没有	6
禁止	6
妻子	6
为何	6
逐渐	6
老一辈	6
之所以	6
高雄	6
法治	6
数字	6
淘汰	6
远远	6
国情	6
战斗	6
团体	6
促	6
有序	6
得以	6
阻挠	6
实事求是	6
实际上	6
二十日	6
找到	6
坚定不移	6
上任	6
炮兵	6
台湾岛	6
相比	6
紧迫	6
航母	6
为主	6
另外	6
主导	6
代价	6
吸引	6
部长级	6
实质性	6
宗旨	6
哪	6
特大	6
成长	6
不足	6
总之	6
让步	6
享有	6
定位	6
实验室	6
全军	6
有助于	6
电信	6
形象	6
摆	6
参议院	6
不得不	6
委员们	6
绝大多数	6
仪式	6
此后	6
计算机	6
最大	6
议题	6
民意	6
资料	6
拖延	6
经费	6
全局	6
身	6
担任	6
指示	6
虚拟	6
位置	6
朝韩	6
遗憾	6
世界观	6
间谍	6
字	6
大规模	6
军国主义	6
陪同	6
防务	6
夫人	6
确立	6
吴仪	6
其实	6
上升	6
叙	6
人事	6
坐	6
大大	6
检验	6
提倡	6
积累	6
上市	6
朱亚衍	6
材料	6
遵循	6
减轻	6
出于	6
无赖	6
高新	6
申请	6
办公室	6
拓展	6
富裕	6
法案	6
深思	6
治国	6
率领	6
收费	6
相继	6
内涵	6
制造业	6
刑事	6
父母	6
多边	6
可行	6
后果	6
号	6
主管	6
等于	6
现场	6
致力于	6
百分点	6
不但	6
世人	6
损失	6
提前	6
扶贫	6
正义	6
永远	6
共和党	6
三月	6
柬	6
南北	6
扎实	6
几十	6
赞成	6
军人	6
龙永图	6
审批	6
鲜明	6
策划	6
海南	6
熟悉	6
签订	6
之际	6
事关	6
凝聚力	6
指标	6
震惊	6
小泉	6
人心	6
构想	6
专门	6
孙玉玺	6
靖国神社	6
打破	6
陵水	6
数量	6
政治家	6
三峡	6
近来	6
军委	6
煤矿	6
有益	6
封建	6
派	6
小时	6
采购	6
东南	6
国力	6
毫	6
受益	6
争	6
仅仅	6
爱国	6
京	6
文学	6
吸收	6
根	6
鼓励	6
常	6
歪曲	6
初期	6
奥运会	6
失业	6
阿拉伯	6
廉洁	6
左右	6
与会者	6
早日	6
一九九九年	6
退税	6
分钟	6
主动	6
变得	6
效率	6
真实	6
人物	6
法国	6
光荣	6
命令	6
相	6
公共	6
发布会	6
莫斯科	6
渠道	6
电力	6
格局	6
霸道	6
修正案	6
接近	6
篇	6
自我	6
的话	6
达赖	6
轮	5
理性	5
南斯拉夫	5
难度	5
推出	5
出去	5
数十	5
大部分	5
马克思	5
试点	5
对手	5
使命	5
大型	5
限度	5
居	5
放松	5
国际法	5
大约	5
职业	5
舰队	5
反而	5
模糊	5
一月	5
答	5
阻碍	5
以往	5
登陆	5
建设性	5
展览	5
待遇	5
极端	5
相连	5
加以	5
普遍性	5
高于	5
解放军	5
那里	5
近期	5
精心	5
他人	5
深圳	5
疑问	5
加	5
骨干	5
清晰	5
干预	5
防空兵	5
维和	5
示威	5
柬埔寨	5
启动	5
援助	5
福州	5
软件	5
份	5
复兴	5
亲自	5
战时	5
债务	5
耶路撒冷	5
泰国	5
出版	5
智利	5
供应	5
俄方	5
副部长	5
枚	5
迫切	5
效果	5
发扬	5
提问	5
黑	5
学员	5
独特	5
补贴	5
转移	5
声音	5
新党	5
预防	5
探讨	5
更新	5
足够	5
廉政	5
打赢	5
产量	5
贩毒	5
预警	5
纪念	5
各位	5
金大中	5
公路	5
手续	5
深远	5
霸权	5
足以	5
极为	5
合力	5
解除	5
教师	5
主任	5
专业	5
实质	5
道歉	5
战区	5
什么样	5
跨越式	5
审理	5
赋予	5
促使	5
警告	5
首要	5
星球	5
李瑞环	5
叙利亚	5
兼并	5
救助	5
循环	5
颇	5
回避	5
信赖	5
赢	5
无产	5
金额	5
何	5
作品	5
办理	5
互惠	5
阿富汗	5
关岛	5
持久	5
摆脱	5
奖	5
有机	5
由衷	5
邻邦	5
模拟	5
福建省	5
忠实	5
日趋	5
访问团	5
最新	5
抉择	5
破获	5
火力战	5
地下	5
拒	5
必要性	5
十一月	5
控股	5
联邦	5
沪	5
纷纷	5
七月	5
合成	5
良性	5
走私	5
环节	5
海基会	5
乌拉圭	5
岗位	5
海空	5
减税	5
退出	5
吃	5
准则	5
监管	5
军控	5
研讨	5
投资者	5
咨询	5
源远流长	5
坚强	5
八十	5
旅游	5
观察	5
乱	5
反复	5
首都	5
统治	5
听取	5
北方	5
价值观	5
花	5
感	5
论述	5
大幅	5
教授	5
怕	5
教科书	5
敏感	5
够	5
气氛	5
节水	5
上下	5
投票	5
疑虑	5
过来	5
阵地	5
且	5
突然	5
战斗力	5
职务	5
城镇	5
战场	5
撤军	5
第七	5
公平	5
评估	5
矿产	5
移民	5
兄弟	5
脱困	5
警示	5
权益	5
普及	5
工商	5
练习者	5
办事	5
天安门	5
歪理邪说	5
应有	5
别	5
身上	5
广阔	5
上海市	5
悲剧	5
加紧	5
执法	5
广州	5
尝试	5
党政	5
特征	5
打开	5
智慧	5
陆军	5
国债	5
议定书	5
国王	5
副	5
生育	5
班子	5
富有	5
对付	5
工商界	5
科学院	5
拦截	5
全民	5
优良	5
崇高	5
大批	5
比重	5
一起	5
儿童	5
或者	5
住	5
铁路	5
谴责	5
旗帜	5
二十多	5
深厚	5
激励	5
忘记	5
化解	5
顽固	5
毁灭	5
战斗机	5
股东	5
尼泊尔	5
股	5
短暂	5
历程	5
承受	5
模范	5
脱离	5
后来	5
享受	5
代替	5
高校	5
哈	5
边界	5
互动	5
平时	5
庞大	5
弹道	5
爱国主义	5
为期	5
失	5
美机	5
办好	5
波折	5
出路	5
电脑	5
张万年	5
比例	5
艺术	5
激烈	5
类似	5
支柱	5
军费	5
总量	5
尤其	5
逐年	5
平静	5
伴随	5
国企	5
峰会	5
身份	5
考验	5
周	5
大使馆	5
人均	5
宪章	5
排除	5
北京市	5
开支	5
轰炸	5
报纸	5
显得	5
纽约	5
中新社	5
一下	5
交涉	5
经合	5
审查	5
概括	5
距离	5
加拿大	5
汇报	5
企业家	5
自觉	5
商谈	5
爱	5
坚信	5
丧失	5
使得	5
使馆	5
乡镇	5
八国	5
上半年	5
授予	5
敢	4
牺牲	4
凡是	4
劳工	4
开端	4
陈德良	4
热门	4
西哈努克	4
不惜	4
拿出	4
跨	4
自动化	4
潜在	4
文	4
忠于	4
行政区	4
渐渐	4
通道	4
严正	4
森喜朗	4
线	4
认证	4
总数	4
瓦杰帕伊	4
核裁军	4
图	4
储量	4
系	4
性能	4
审判	4
关闭	4
修订	4
巡航	4
社会化	4
交易	4
通讯	4
工具	4
过渡	4
好处	4
带	4
份额	4
心	4
监控	4
雄壮	4
声	4
驻华	4
和谈	4
劳动力	4
少	4
座谈	4
以为	4
出动	4
责任人	4
缩小	4
动作	4
起码	4
内阁	4
研发	4
致以	4
革命家	4
亲密	4
善意	4
释放	4
中西部	4
高速	4
克罗地亚	4
判处	4
否认	4
扬言	4
参院	4
上岗	4
阿	4
贵国	4
判断	4
科学家	4
随	4
派出	4
兴趣	4
不良	4
退耕	4
请求	4
罚款	4
文本	4
申奥	4
集会	4
游戏	4
跑到	4
将军	4
沈国放	4
宣称	4
前列	4
当事人	4
沙特阿拉伯	4
肩负	4
伪装	4
造福	4
时事	4
眼睛	4
海上	4
正视	4
须	4
成克杰	4
团	4
警方	4
子孙	4
通报	4
较为	4
辞职	4
末	4
牢牢	4
行之有效	4
妇女	4
后者	4
之外	4
宣告	4
总经理	4
子	4
练	4
金正日	4
结论	4
光辉	4
测试	4
李肇星	4
安南	4
大中型	4
总部	4
付出	4
示威者	4
十五日	4
姿态	4
前夕	4
宏伟	4
实战	4
军舰	4
别的	4
在座	4
下台	4
意外	4
更换	4
流域	4
紧急	4
强权	4
预料	4
想要	4
抓获	4
优化	4
公斤	4
看望	4
人为	4
差异	4
荣幸	4
同志们	4
积极性	4
支出	4
福建	4
不安	4
城市化	4
头目	4
消失	4
致	4
污染	4
先后	4
出台	4
真诚	4
变革	4
竟然	4
中旬	4
运作	4
怀诚	4
流通	4
边	4
致使	4
常规	4
质疑	4
清华	4
学说	4
白俄罗斯	4
目睹	4
权	4
资格	4
大多数	4
第十	4
税收	4
先	4
镇	4
来源	4
港	4
回顾	4
贸易额	4
小麦	4
此前	4
引进	4
角	4
尼	4
随时	4
南海	4
分析家	4
山水	4
预言	4
东部	4
珍视	4
董建华	4
民调	4
冲绳	4
国家主席	4
李远哲	4
洛杉矶	4
起草	4
急	4
全力	4
下岗	4
看好	4
外经贸部	4
幕	4
菲律宾	4
证券	4
阿拉法特	4
冷静	4
之上	4
实效	4
短期	4
数据	4
曾庆红	4
既然	4
水利	4
科学界	4
嘴	4
桥梁	4
勾结	4
分工	4
缺少	4
煤炭	4
应对	4
飞弹	4
私利	4
团伙	4
算	4
上去	4
二十八日	4
军官	4
携手	4
申办	4
这么	4
边防	4
垄断	4
专讯	4
婚姻	4
剥削	4
千方百计	4
农场	4
远程	4
叶选平	4
沿着	4
发展史	4
遭	4
时机	4
发出	4
常任	4
巨额	4
共享	4
独	4
告别	4
累计	4
降低	4
综述	4
专政	4
南非	4
效应	4
南亚	4
庆祝	4
易	4
多样化	4
蓬勃	4
寻求	4
第	4
多样性	4
例如	4
业绩	4
找	4
当作	4
老百姓	4
监察	4
施政	4
推	4
反击	4
浙江	4
坚实	4
公务员	4
意愿	4
百	4
罪	4
广场	4
得益于	4
提请	4
陷入	4
税费	4
死亡	4
认定	4
层	4
财富	4
到达	4
九二	4
务实	4
政局	4
出访	4
难得	4
第五十七	4
回	4
婚姻法	4
准入	4
外相	4
生存	4
无限期	4
年底	4
商定	4
自强	4
妥协	4
两国论	4
替代	4
